"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r","TN","FP","FN","TP","accuracy","precision","recall","F1","AUC","F_MEASURE","G_MEASURE","MCC",
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,26,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,27,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,28,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,29,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,30,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,31,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,32,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,33,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,34,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,35,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,36,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,37,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,38,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,39,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,40,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,41,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,42,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,43,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,44,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,45,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,46,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,47,LR,LDF,10,78.9,0.1,0.4,2.4,0.9938875305623472,0.96,0.8571428571428572,0.9056603773584906,0.9327004219409283,0.9056603773584906,0.922537269804151,0.9040601709284036,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,48,LR,LDF,10,78.8,0.2,0.4,2.4,0.9926650366748165,0.923076923076923,0.8571428571428572,0.888888888888889,0.9320675105485231,0.888888888888889,0.9219968798751951,0.8857514715572284,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,49,LR,LDF,10,78.8,0.2,0.4,2.4,0.9926650366748165,0.923076923076923,0.8571428571428572,0.888888888888889,0.9320675105485231,0.888888888888889,0.9219968798751951,0.8857514715572284,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,50,LR,LDF,10,78.8,0.2,0.4,2.4,0.9926650366748165,0.923076923076923,0.8571428571428572,0.888888888888889,0.9320675105485231,0.888888888888889,0.9219968798751951,0.8857514715572284,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,51,LR,LDF,10,78.8,0.2,0.4,2.4,0.9926650366748165,0.923076923076923,0.8571428571428572,0.888888888888889,0.9320675105485231,0.888888888888889,0.9219968798751951,0.8857514715572284,
