"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r",
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,inclass_corr,12,F17,F107,F62,F22,F115,F13,F10,F94,F103,F2,F9,F129,F118,F19-NA,F95,F134,F79,F74,F73,F108,F77,F16,F23,F7,F84,F131,F6,F104,F83,F109,F120,F43,F37,F40,F101,F105,F34,F117,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,inclass_corr,12,F107,F16,F94,F79,F40,F129,F13,F2,F62,F134,F23,F10,F19-NA,F37,F6,F95,F101,F83,F118,F22,F43,F84,F104,F73,F103,F108,F115,F9,F17,F77,F74,F105,F117,F34,F131,F109,F7,F120,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,inclass_corr,12,F7,F2,F103,F107,F109,F37,F94,F129,F74,F115,F83,F77,F10,F95,F13,F16,F9,F84,F19-NA,F62,F117,F43,F108,F73,F34,F118,F40,F79,F17,F105,F120,F131,F6,F101,F23,F104,F134,F22,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F3,F10,F126,F12,F34,F94,F7,F77,F73,F117,F16,F22,F108,F118,F43,F116,F67,F79,F9,F62,F6,F17,F134,F19-NA,F109,F101,F83,F105,F95,F74,F23,F37,F84,F131,F107,F104,F40,F120,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F94,F12,F126,F84,F19-NA,F22,F3,F107,F10,F118,F116,F67,F77,F73,F43,F17,F9,F7,F74,F79,F62,F37,F16,F109,F120,F108,F105,F117,F6,F95,F134,F23,F83,F104,F101,F131,F40,F34,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F108,F126,F12,F6,F67,F116,F10,F23,F117,F94,F62,F40,F79,F104,F43,F95,F34,F19-NA,F22,F3,F9,F134,F107,F109,F84,F74,F37,F77,F105,F118,F101,F120,F73,F83,F17,F131,F16,F7,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F74,F16,F10,F12,F94,F126,F109,F9,F37,F83,F67,F108,F6,F118,F117,F101,F95,F17,F73,F77,F43,F34,F62,F131,F116,F23,F19-NA,F3,F40,F120,F7,F22,F107,F134,F104,F84,F105,F79,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F116,F73,F118,F79,F94,F3,F126,F9,F6,F16,F12,F7,F84,F105,F95,F62,F67,F117,F77,F108,F101,F104,F74,F10,F19-NA,F23,F134,F83,F120,F131,F40,F22,F107,F17,F37,F109,F43,F34,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F77,F74,F118,F23,F126,F105,F79,F94,F116,F40,F83,F67,F19-NA,F16,F3,F12,F17,F73,F84,F95,F108,F43,F117,F134,F109,F9,F104,F7,F10,F131,F37,F22,F101,F6,F120,F34,F62,F107,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F34,F6,F77,F9,F120,F37,F12,F126,F74,F109,F22,F43,F94,F23,F118,F19-NA,F40,F67,F10,F3,F116,F95,F79,F108,F131,F107,F84,F83,F101,F16,F105,F7,F62,F117,F134,F104,F17,F73,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F126,F116,F17,F118,F94,F6,F74,F134,F9,F117,F77,F34,F3,F37,F109,F95,F131,F105,F19-NA,F120,F12,F67,F43,F10,F79,F22,F23,F108,F16,F62,F40,F83,F84,F104,F7,F101,F107,F73,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F19-NA,F6,F3,F134,F94,F77,F101,F84,F67,F126,F62,F79,F108,F10,F43,F37,F12,F40,F109,F117,F16,F9,F34,F7,F95,F118,F120,F74,F116,F105,F23,F131,F107,F17,F73,F22,F104,F83,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,NB,LDF,12,F12,F94,F134,F126,F3,F118,F107,F105,F109,F116,F67,F34,F37,F43,F6,F95,F62,F84,F23,F77,F120,F73,F9,F83,F108,F7,F10,F117,F19-NA,F101,F22,F16,F40,F17,F104,F74,F79,F131,
