"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r","TN","FP","FN","TP","accuracy","precision","recall","F1","AUC","F_MEASURE","G_MEASURE","MCC",
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,53,LR,LDF,10,73.4,1.0,0.9,3.3,0.9758269720101781,0.7674418604651163,0.7857142857142856,0.776470588235294,0.8882522522522522,0.776470588235294,0.8747562296858071,0.7637541252487409,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,54,LR,LDF,10,73.4,1.0,0.9,3.3,0.9758269720101781,0.7674418604651163,0.7857142857142856,0.776470588235294,0.8882522522522522,0.776470588235294,0.8747562296858071,0.7637541252487409,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,55,LR,LDF,10,73.4,1.0,0.9,3.3,0.9758269720101781,0.7674418604651163,0.7857142857142856,0.776470588235294,0.8882522522522522,0.776470588235294,0.8747562296858071,0.7637541252487409,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,56,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,57,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,58,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,59,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,60,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,61,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,62,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,63,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,64,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,65,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,66,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,67,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,68,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,69,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
