data_dir,result_dir,num_run,balance_data,feaSelect,correlate,eps,min_Pts,k,MLmodel,select_method,LDF_r,predict_time,fit_time,select_Fea_time,totle_time,TN,FP,FN,TP,accuracy,precision,recall,F1,AUC,F_MEASURE,G_MEASURE,MCC
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,LR,LDF,16,0.000751829,0.031238174,0.471430016,1.619044876,221.6,2.9,3.3,32.3,0.976163014,0.917613636,0.907303371,0.912429379,0.946672619,0.912429379,0.945513005,0.898652933
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,SVM,std,16,0.001836181,0.03664465,0.065995383,1.448959732,216.8,7.7,2.7,32.9,0.960015379,0.810344828,0.924157303,0.86351706,0.944449405,0.86351706,0.944472803,0.842701996
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,SVM,inclass_corr,16,0.001841307,0.036560059,0.319886279,1.650596333,217,7.5,2.7,32.9,0.960784314,0.814356436,0.924157303,0.865789474,0.9449375,0.865789474,0.944898668,0.845246071
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,SVM,LDF,16,0.001820731,0.038115621,0.47162106,1.779033875,218.4,6.1,2.4,33.2,0.967320261,0.844783715,0.93258427,0.886515354,0.95230754,0.886515354,0.952281389,0.868928378
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,RF,std,16,0.011399436,0.286966825,0.066744208,3.969643831,219.44,5.06,3.85,31.75,0.965743945,0.862537354,0.891853933,0.876950697,0.93398631,0.876950697,0.932697249,0.857220953
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,RF,inclass_corr,16,0.011363077,0.286114216,0.322189903,4.200916028,219.59,4.91,3.89,31.71,0.966166859,0.865920262,0.890730337,0.878150097,0.933789583,0.878150097,0.932386115,0.858626387
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,RF,LDF,16,0.011494517,0.289079022,0.471887493,4.381146908,219.27,5.23,3.49,32.11,0.966474433,0.859935726,0.901966292,0.880449685,0.938707143,0.880449685,0.937848431,0.861297621
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,DT,std,16,0.000730038,0.009748578,0.065832281,0.996032596,219.14,5.36,4.17,31.43,0.963360246,0.854308236,0.882865169,0.868351982,0.928974802,0.868351982,0.927155679,0.847231793
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,DT,inclass_corr,16,0.000729752,0.009556293,0.30808754,1.236539483,219.25,5.25,4.67,30.93,0.961860823,0.854892206,0.868820225,0.861799944,0.922145833,0.861799944,0.919569248,0.839716393
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,DT,LDF,16,0.000729227,0.009682727,0.477160573,1.404807878,219.18,5.32,4.46,31.14,0.962399077,0.85408667,0.874719101,0.864279767,0.924940377,0.864279767,0.922723547,0.842540688
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,KNN,std,16,0.047108889,0.014715934,0.066263866,1.398055315,220.3,4.2,10.2,25.4,0.944636678,0.858108108,0.713483146,0.779141104,0.846474206,0.779141104,0.826227872,0.75196214
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,KNN,inclass_corr,16,0.044712281,0.014789772,0.314888644,1.640072608,220.7,3.8,9.5,26.1,0.948865821,0.872909699,0.733146067,0.796946565,0.857044643,0.796946565,0.839911726,0.771775695
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,1,9,KNN,LDF,16,0.046252394,0.014916492,0.472682381,1.80583086,220.1,4.4,9.6,26,0.946174548,0.855263158,0.730337079,0.787878788,0.854362103,0.787878788,0.837092688,0.760370746
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,NB,std,16,0.000811791,0.001689887,0.09611485,0.958101153,95.5,129,2.6,33,0.494040754,0.203703704,0.926966292,0.334008097,0.676098214,0.334008097,0.58316294,0.249875048
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,NB,inclass_corr,16,0.00082233,0.001682138,0.512039828,1.367870855,153.7,70.8,0.5,35.1,0.725874664,0.331444759,0.985955056,0.496113074,0.835280754,0.496113074,0.808119134,0.469135725
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,NB,LDF,16,0.000817847,0.001682019,0.81912992,1.667967033,108.4,116.1,2.5,33.1,0.54402153,0.221849866,0.929775281,0.358225108,0.706171627,0.358225108,0.635614381,0.286773912
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,LR,std,16,0.000961781,0.020093703,0.096308231,1.141409993,219,5.5,33.4,2.2,0.850442138,0.285714286,0.061797753,0.101616628,0.518515873,0.101616628,0.116232223,0.075637779
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,LR,inclass_corr,16,0.000843096,0.020978236,0.599687243,1.726203537,220.2,4.3,7,28.6,0.956555171,0.869300912,0.803370787,0.835036496,0.891367063,0.835036496,0.883281837,0.810900137
