data_dir,result_dir,num_run,balance_data,feaSelect,correlate,eps,min_Pts,k,MLmodel,select_method,LDF_r,predict_time,fit_time,select_Fea_time,totle_time,TN,FP,FN,TP,accuracy,precision,recall,F1,AUC,F_MEASURE,G_MEASURE,MCC
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,NB,LDF,1,0.001009274,0.002652907,0.214895415,1.254607606,172.1,53.6,24.9,91.9,0.77080292,0.63161512,0.786815068,0.700724361,0.774587501,0.700724361,0.774475303,0.526813917
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,LR,std,1,0.000912905,0.063639879,0.078106165,1.717976451,208.3,17.4,22.2,94.6,0.884379562,0.844642857,0.809931507,0.826923077,0.866348919,0.826923077,0.862736221,0.740543744
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,LR,inclass_corr,1,0.000937366,0.062950373,0.15340395,1.762922978,207.2,18.5,22.3,94.5,0.880875912,0.836283186,0.809075342,0.822454308,0.863482538,0.822454308,0.860117185,0.733087196
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,LR,LDF,1,0.00094614,0.066040969,0.213253307,1.822532773,208.3,17.4,22.3,94.5,0.884087591,0.844504021,0.809075342,0.826410144,0.865909782,0.826410144,0.862250261,0.739848542
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,SVM,std,1,0.013878202,0.354680037,0.078300452,4.406121731,208,17.7,23,93.8,0.881167883,0.841255605,0.803082192,0.821725799,0.862244792,0.821725799,0.858259068,0.733124564
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,SVM,inclass_corr,1,0.01403625,0.347448039,0.132111907,4.607751441,206,19.7,27.2,89.6,0.863065693,0.819762123,0.767123288,0.792569659,0.839859994,0.792569659,0.833610336,0.691383646
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,SVM,LDF,1,0.014153934,0.348912764,0.214054465,4.59886806,207.9,17.8,25.6,91.2,0.873284672,0.836697248,0.780821918,0.807794508,0.850894756,0.807794508,0.845194283,0.714398449
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,RF,std,1,0.012933326,0.573680091,0.078710103,6.846553588,204.2,21.5,25.23,91.57,0.863562044,0.809852304,0.783989726,0.796711185,0.844235271,0.796711185,0.84004817,0.69428493
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,RF,inclass_corr,1,0.013333583,0.574857545,0.15215795,6.924983025,203.81,21.89,25.19,91.61,0.862540146,0.807136564,0.784332192,0.795570994,0.843543408,0.795570994,0.839498775,0.69222349
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,RF,LDF,1,0.012934327,0.568837285,0.216547179,6.947069192,203.95,21.75,25.2,91.6,0.862919708,0.808116453,0.784246575,0.796002607,0.843805197,0.796002607,0.839717652,0.692993261
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,DT,std,1,0.000832915,0.029556537,0.084421706,1.450963998,196.92,28.78,21.37,95.43,0.853576642,0.768295628,0.817037671,0.791917348,0.844642958,0.791917348,0.843851772,0.679893561
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,DT,inclass_corr,1,0.000775647,0.028982115,0.15051415,1.42698741,195.79,29.91,19.9,96.9,0.854569343,0.764135321,0.829623288,0.795533845,0.84840731,0.795533845,0.848128916,0.684371513
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,DT,LDF,1,0.00078485,0.029344916,0.217621851,1.482490683,195.28,30.42,20.07,96.73,0.852583942,0.760755014,0.828167808,0.793031359,0.846570977,0.793031359,0.846288217,0.680349946
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,KNN,std,1,0.115668631,0.027400208,0.07895546,2.535653591,200.6,25.1,49.3,67.5,0.782773723,0.728941685,0.577910959,0.64469914,0.733207512,0.64469914,0.700403959,0.498124236
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,KNN,inclass_corr,1,0.120505118,0.027833962,0.153083014,2.609365129,197.9,27.8,50.9,65.9,0.770218978,0.703308431,0.564212329,0.626128266,0.72038,0.626128266,0.686611027,0.468997117
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,1,9,KNN,LDF,1,0.119933343,0.027519155,0.215431213,2.690629411,200.5,25.2,50.6,66.2,0.778686131,0.72428884,0.566780822,0.635926993,0.727402478,0.635926993,0.692032845,0.487780549
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,NB,std,1,0.000823212,0.002295518,0.115249372,1.146423578,3.9,221.8,1.8,115,0.347153285,0.341448931,0.984589041,0.507054674,0.500915873,0.507054674,0.033963096,0.006924425
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,NB,inclass_corr,1,0.000824022,0.001906753,0.773434877,1.799412894,199.7,26,89,27.8,0.664233577,0.516728625,0.238013699,0.325908558,0.561317847,0.325908558,0.375119512,0.16000351
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,NB,LDF,1,0.000823855,0.001914763,1.481408119,2.507488823,211,14.7,85,31.8,0.708905109,0.683870968,0.272260274,0.389467238,0.603394926,0.389467238,0.421707457,0.286653317
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,LR,std,1,0.000856638,0.019019365,0.117467499,1.372321987,196,29.7,71.1,45.7,0.705693431,0.606100796,0.391267123,0.475546306,0.629678287,0.475546306,0.539471905,0.297096312
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,LR,inclass_corr,1,0.000853705,0.015058398,0.876071119,2.0681638,191.2,34.5,70,46.8,0.694890511,0.575645756,0.400684932,0.472488642,0.623787664,0.472488642,0.544045099,0.27612405
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,LR,LDF,1,0.000853205,0.015653539,1.505316687,2.695918417,195.5,30.2,71.2,45.6,0.703941606,0.601583113,0.390410959,0.473520249,0.628133677,0.473520249,0.538230627,0.293026057
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,SVM,std,1,0.012202549,0.418693495,0.119347739,5.669496155,211.1,14.6,79.2,37.6,0.726131387,0.720306513,0.321917808,0.444970414,0.628423859,0.444970414,0.478979447,0.33927381
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,SVM,inclass_corr,1,0.012029743,0.737044239,1.006869078,7.119317079,201.6,24.1,79.3,37.5,0.69810219,0.608766234,0.321061644,0.420403587,0.606993297,0.420403587,0.472343094,0.264489328
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,SVM,LDF,1,0.012304759,0.489219999,1.483678341,6.986704588,207.8,17.9,78.4,38.4,0.718832117,0.682060391,0.328767123,0.443674177,0.624558717,0.443674177,0.484518755,0.319077483
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,RF,std,1,0.013529277,0.465687418,0.116722178,5.848632789,171.36,54.34,68.2,48.6,0.642218978,0.472119681,0.41609589,0.442340948,0.587409454,0.442340948,0.537576264,0.18128157
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,RF,inclass_corr,1,0.013296437,0.486683083,0.936852384,6.853326154,172.3,53.4,68.55,48.25,0.643941606,0.474667978,0.413099315,0.441748684,0.588007637,0.441748684,0.536099616,0.183151284
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,RF,LDF,1,0.013353038,0.480455256,1.481362104,7.359448457,172,53.7,70.95,45.85,0.636058394,0.460572577,0.39255137,0.423850243,0.577087068,0.423850243,0.518182157,0.161431247
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,DT,std,1,0.000725412,0.020804811,0.115642738,1.298667908,143.27,82.43,54.18,62.62,0.601138686,0.431713202,0.536130137,0.478289097,0.585198514,0.478289097,0.5812997,0.163971859
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,DT,inclass_corr,1,0.000729489,0.022724414,0.848119402,2.049627066,142.85,82.85,53.1,63.7,0.603065693,0.434663937,0.545376712,0.48376685,0.588951406,0.48376685,0.585896194,0.170830148
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,DT,LDF,1,0.000728083,0.021218419,1.487254548,2.681399941,150.93,74.77,57.59,59.21,0.613547445,0.441931632,0.506934932,0.472206715,0.587599305,0.472206715,0.576695453,0.170628889
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,KNN,std,1,0.031811357,0.01418047,0.115427423,1.558913517,172.2,53.5,62.5,54.3,0.661313869,0.503710575,0.46489726,0.483526269,0.613862402,0.483526269,0.577751126,0.232585983
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,KNN,inclass_corr,1,0.031391644,0.007547951,0.817593646,2.197936583,169.2,56.5,63,53.8,0.651094891,0.487760653,0.460616438,0.473800088,0.605075751,0.473800088,0.57062512,0.213341259
../data/,../result_data/,10,NO,DBSCAN,Euclidean,41,2,9,KNN,LDF,1,0.030070519,0.00751152,1.482083368,2.864082789,167.5,58.2,66.5,50.3,0.635912409,0.46359447,0.430650685,0.446515757,0.586283966,0.446515757,0.545028886,0.176065237
