"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r","predict_time","fit_time","select_Fea_time","totle_time","TN","FP","FN","TP","accuracy","precision","recall","F1","AUC","F_MEASURE","G_MEASURE","MCC",
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,NB,std,2,0.0010179758071899414,0.0022379875183105467,0.09701099395751953,0.9340726137161255,159.70000000000002,44.89999999999999,4.0,30.300000000000004,0.795311845960653,0.4029255319148937,0.8833819241982508,0.5534246575342467,0.8317554826808771,0.5534246575342467,0.8287869666158264,0.5012893428203992,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,NB,inclass_corr,2,0.0009192466735839844,0.002088618278503418,0.17671682834625244,1.0093334674835206,158.40000000000003,46.199999999999996,4.1000000000000005,30.199999999999996,0.7894516534114693,0.39528795811518325,0.880466472303207,0.5456187895212286,0.827240213158434,0.5456187895212286,0.8239172445151756,0.4922008197186044,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,NB,LDF,2,0.0009263992309570312,0.002098488807678223,0.262288498878479,1.08906090259552,158.5,46.10000000000001,3.8,30.5,0.7911259941398073,0.39817232375979106,0.8892128279883382,0.5500450856627592,0.8317650474824079,0.5500450856627592,0.828005840616262,0.49879916305686756,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,LR,std,2,0.00080718994140625,0.04058780670166016,0.10009052753448486,1.3189248085021972,200.29999999999998,4.299999999999999,5.799999999999999,28.5,0.95772289660946,0.8689024390243903,0.8309037900874636,0.8494783904619971,0.9051689212270271,0.8494783904619971,0.8988858699717118,0.8251795893493654,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,LR,inclass_corr,2,0.0008569478988647461,0.038607215881347655,0.18166749477386473,1.3881644010543823,198.5,6.1000000000000005,5.8999999999999995,28.4,0.9497697781498535,0.8231884057971014,0.8279883381924199,0.8255813953488373,0.8993297806927648,0.8255813953488373,0.8934646360027864,0.7962464231036935,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,LR,LDF,2,0.0008394718170166016,0.040702295303344724,0.26068601608276365,1.491464877128601,200.29999999999998,4.299999999999999,5.700000000000001,28.6,0.9581414817915446,0.8693009118541034,0.8338192419825072,0.851190476190476,0.9065986882557902,0.851190476190476,0.900589143874515,0.8270912239098788,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,SVM,std,2,0.0030242204666137695,0.06327922344207763,0.09721982479095459,1.5785799980163575,198.09999999999997,6.5,5.3999999999999995,28.9,0.950188363331938,0.8163841807909604,0.8425655976676385,0.8292682926829268,0.9055786704925872,0.8292682926829268,0.901037711573313,0.8002538839634642,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,SVM,inclass_corr,2,0.0030677080154418944,0.060321259498596194,0.1936495542526245,1.6305691003799438,190.70000000000002,13.900000000000002,5.299999999999999,29.0,0.9196316450397656,0.6759906759906759,0.8454810495626823,0.7512953367875647,0.8889755414360867,0.7512953367875647,0.886663176855659,0.7103427461577532,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,SVM,LDF,2,0.00300290584564209,0.07117137908935547,0.2557957172393799,1.6908318758010865,196.70000000000002,7.9,5.6000000000000005,28.699999999999996,0.9434910004185851,0.7841530054644809,0.836734693877551,0.8095909732016925,0.8992097082735532,0.8095909732016925,0.8947406376026937,0.7770180201028111,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,RF,std,2,0.011757206916809083,0.3639379501342773,0.09783804416656494,4.723724007606506,191.32,13.280000000000001,6.68,27.620000000000005,0.916450397655923,0.6753056234718826,0.8052478134110788,0.7345744680851064,0.870304399808704,0.7345744680851064,0.8653265350770896,0.6891872551739192,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,RF,inclass_corr,2,0.011774754524230957,0.3636483669281006,0.1952981948852539,4.779044675827026,190.2,14.4,6.55,27.75,0.9123064043532858,0.6583629893238434,0.8090379008746357,0.7259646827992153,0.869499487599918,0.7259646827992153,0.8651470186886704,0.6794951137438953,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,RF,LDF,2,0.01213088035583496,0.3804915428161621,0.2659163951873779,5.075479197502136,190.63000000000002,13.970000000000002,6.67,27.630000000000003,0.9136040184177481,0.6641826923076922,0.805539358600583,0.7280632411067193,0.8687833230853317,0.7280632411067193,0.864047487361696,0.6817265597270781,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,DT,std,2,0.0007571697235107422,0.01337282657623291,0.09607815742492676,1.038274097442627,189.52,15.079999999999995,5.040000000000001,29.259999999999998,0.9157806613645878,0.6599007668019847,0.8530612244897959,0.744150559511699,0.8899467787114848,0.744150559511699,0.8881711509095924,0.7029288641409406,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,DT,inclass_corr,2,0.0007488250732421875,0.01287996768951416,0.18997232913970946,1.1276279449462892,190.41000000000003,14.190000000000001,4.99,29.309999999999995,0.9197153620761825,0.6737931034482757,0.8545189504373177,0.7534704370179948,0.8929012775842045,0.7534704370179948,0.8909588997795238,0.713433350464872,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,39,1,9,DT,LDF,2,0.000780940055847168,0.013956356048583984,0.2600841522216797,1.2136929035186768,189.03,15.570000000000002,4.9,29.4,0.9143156132272917,0.6537691794529686,0.8571428571428572,0.7417686388293175,0.8908139646102342,0.7417686388293175,0.8892704670281204,0.700633599191813,
