,F67,F68,F108,F79,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F127,F133,F134,F136,F83,F73,F71,category,1
663,0.99055165,3.1126273,0.04003775,-0.25606793,0.9993249,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.6659992349458016
664,0.99055165,3.1126273,0.04003775,-0.25606793,0.9993249,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.6659992349458016
665,0.99055165,3.1126273,0.04003775,-0.25606793,0.9993249,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.6659992349458016
666,0.99055165,3.1126273,0.04003775,-0.22326696,0.9993249,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.0021063106253778937
667,0.99055165,3.1126273,0.04003775,-0.25606793,0.9993249,-0.2561036,0.24932778,-0.990219,-0.88123953,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.30221885725921993
668,0.99055165,3.1126273,0.04003775,-0.22326696,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.003716909170050372
669,0.99055165,3.1126273,0.04003775,-0.22326696,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.003716909170050372
670,0.99055165,3.1126273,0.04003775,-0.22326696,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.003716909170050372
671,0.99055165,3.1126273,0.04003775,-0.22326696,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.003716909170050372
672,0.99055165,3.1126273,0.04003775,-0.22326696,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.003716909170050372
673,0.99055165,3.1126273,0.04003775,-0.22326696,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.3189918,0,0.003716909170050372
675,-0.2891464,3.1126273,0.04003775,-0.19046597,-0.5122061,-0.19050106,0.24932778,-0.5241162,-0.48311114,-0.3398862,-0.21323049,-0.42101136,-0.9193788,-0.82979727,-0.9193788,1.9143174,-0.1219393,2.389395,3.8178616,3.397093,0.008764959,0.12364409,-0.58096445,0,0.3589628073243237
677,-0.2891464,3.1126273,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.21323049,-0.42101136,-0.9193788,-0.82979727,-0.9193788,1.9143174,-0.1219393,2.389395,3.8178616,3.397093,0.008764959,0.12364409,-0.58096445,0,0.5541818004914403
678,-0.6090709,3.1126273,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,-1.3555429,-0.88123953,-0.3398862,-0.23474766,-0.4757255,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.12214857,2.389395,3.8178616,3.397093,0.47902456,0.12364409,-0.58096445,0,0.16080814801138382
679,0.19074038,3.1126273,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.004832,-1.002375,-0.3398862,-0.23474766,-0.5304397,-1.3666799,-1.2283937,-1.3666799,1.9143174,-0.11273116,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.8809499,0,0.0009330001721551447
680,0.19074038,3.1126273,-1.304367,-0.19046597,-0.39593452,-0.19050106,-1.0179702,-0.5070488,-0.39279008,-0.3398862,-0.23474766,-0.36629722,-1.2717513,-1.1482635,-1.2717513,1.9143174,-0.11273116,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.28097907,0,0.00727916295653671
681,0.19074038,3.1126273,0.04003775,-0.19046597,-0.39593452,-0.19050106,-1.0179702,-0.2595713,-0.124143004,-0.3398862,-0.23474766,-0.36629722,-1.2717513,-1.1482635,-1.2717513,1.9143174,-0.11273116,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.28097907,0,0.0033470577794362266
682,0.19074038,3.1126273,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.23474766,-0.065369435,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.11273116,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.6189773,0,0.5551675673614165
683,0.99055165,3.1126273,0.04003775,-0.22326696,1.6969545,-0.22330233,-1.0179702,-0.5070488,-0.39279008,-0.3398862,-0.19953774,0.7553427,-0.96715033,-0.86780775,-0.96715033,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.6189773,0,0.0015842198720421045
684,0.99055165,3.1126273,0.04003775,-0.22326696,1.6969545,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.3398862,-0.19953774,-0.5577968,-1.4553107,-1.3064692,-1.4553107,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-1.1809354,0,0.0016547070532748826
685,0.99055165,3.1126273,0.04003775,-0.22326696,1.6969545,-0.22330233,-1.0179702,1.6211703,1.5302528,-0.3398862,-0.19953774,6.3088284,1.4552186,1.5730813,1.4552186,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,2.41889,0,0.3009486226567791
692,0.99055165,3.1126273,0.04003775,-0.25606793,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,4.585333,0.43926752,0.20881334,0.43926752,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,2.41889,0,0.8384518124216372
694,0.99055165,3.1126273,0.04003775,-0.22326696,1.6969545,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.19953774,4.9136176,0.63972354,0.39989302,0.63972354,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,2.41889,0,0.02275576435044929
696,0.99055165,3.1126273,0.04003775,-0.25606793,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.3239737,0.8317312,0.651584,0.8317312,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,2.41889,0,0.8882357621987546
697,0.99055165,3.1126273,0.04003775,-0.25606793,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,2.779766,-0.044131007,-0.146636,-0.044131007,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,1.5189334,0,0.7219689599928528
698,0.99055165,3.1126273,0.04003775,-0.25606793,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,3.49105,0.20993355,-0.020276835,0.20993355,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,1.818919,0,0.7891803202934841
701,0.99055165,3.1126273,0.04003775,-0.25606793,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,-0.20215479,-1.3178332,-1.1883285,-1.3178332,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.019006386,0,0.4125304728600619
702,0.99055165,3.1126273,0.04003775,-0.25606793,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,2.779766,-0.044131007,-0.146636,-0.044131007,1.9143174,0.10135809,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,1.5189334,0,0.7219689599928528
708,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.16339132,-0.22330233,-1.0179702,0.42170835,0.44879487,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.10163954,2.389395,3.8178616,3.397093,-0.55015016,0.12364409,-0.58096445,0,0.008185340401831578
709,0.5106649,3.1126273,1.3844424,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.2595713,0.06513112,-0.3398862,-0.23474766,0.12613007,0.5086975,0.26942465,0.5086975,1.9143174,-0.11419609,2.389395,3.8178616,3.397093,-0.041344672,0.12364409,0.3189918,0,0.0031680864311478163
710,-0.2891464,3.1126273,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,0.053563416,0.38960102,-0.3398862,-0.22667873,0.5638432,0.46922073,0.22833224,0.46922073,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,0.9189627,0,0.006766875610174577
712,-0.2891464,3.1126273,0.04003775,-0.25606793,0.069151916,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.22667873,0.8374139,0.5086975,0.26942465,0.5086975,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,0.9189627,0,0.5179674712127645
713,-0.2891464,3.1126273,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.3398862,-0.22667873,0.20820129,0.15494256,-0.04390497,0.15494256,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,0.6189773,0,0.0019429931322595493
714,-0.2891464,3.1126273,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,-0.9171543,-0.2755623,-0.3398862,-0.22667873,0.5912003,0.47751546,0.23449609,0.47751546,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,0.9189627,0,0.0023142432001202772
715,-0.2891464,3.1126273,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,-0.9171543,-0.2755623,-0.3398862,-0.22667873,0.864771,0.51883554,0.28380698,0.51883554,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,0.9189627,0,0.002636306611122487
716,-0.2891464,3.1126273,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,-0.9171543,-0.2755623,-0.3398862,-0.22667873,0.864771,0.51883554,0.28380698,0.51883554,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,0.9189627,0,0.002636306611122487
717,-0.2891464,3.1126273,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,-0.1599375,-0.19296996,-0.3398862,-0.22667873,0.20820129,0.15494256,-0.04390497,0.15494256,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,0.6189773,0,0.002439034454845945
718,-0.12918413,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.3398862,-0.23474766,-0.4757255,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.11817233,2.389395,3.8178616,3.397093,-0.1462751,0.12364409,-0.58096445,0,0.003474694941518593
719,0.19074038,3.1126273,-1.304367,-0.22326696,-0.5122061,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.3398862,-0.23474766,1.0836276,-0.045359857,-0.146636,-0.045359857,1.9143174,-0.021486862,2.389395,3.8178616,3.397093,-0.7090448,0.12364409,0.9189627,0,0.028759956522548796
720,0.19074038,3.1126273,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.3398862,-0.23474766,2.4788382,0.5086975,0.26942465,0.5086975,1.9143174,-0.021486862,2.389395,3.8178616,3.397093,-0.7090448,0.12364409,1.218948,0,0.0013913148269136843
722,0.19074038,3.1126273,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,0.2727578,0.22195823,-0.3398862,-0.23474766,1.986411,0.31546098,0.089645356,0.31546098,1.9143174,-0.021486862,2.389395,3.8178616,3.397093,-0.7090448,0.12364409,1.218948,0,0.877967385683747
724,0.19074038,3.1126273,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,-1.2185464,-1.1414914,-0.3398862,-0.23474766,2.752409,0.7692135,0.54268914,0.7692135,1.9143174,-0.021486862,2.389395,3.8178616,3.397093,-0.7090448,0.12364409,1.218948,0,0.5754966476755501
725,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.3398862,-0.21323049,0.481772,0.60255086,0.36188257,0.60255086,1.9143174,-0.11712595,2.389395,3.8178616,3.397093,0.28886494,0.12364409,0.3189918,0,0.2187786983339922
726,-0.6090709,3.1126273,1.3844424,-0.22326696,-0.74474937,-0.22330233,-1.0179702,0.5232656,0.9574234,-0.3398862,-0.23474766,-0.31158307,0.16308367,-0.038768418,0.16308367,1.9143174,-0.11796306,2.389395,3.8178616,3.397093,-0.4893333,0.12364409,-0.28097907,0,0.006048463923904655
727,-0.2891464,3.1126273,-1.304367,-0.157665,-0.16339132,-0.15769981,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.10163954,2.389395,3.8178616,3.397093,-0.55015016,0.12364409,-0.58096445,0,0.017167486943549512
728,-0.2891464,3.1126273,-1.304367,-0.157665,-0.16339132,-0.15769981,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.10163954,2.389395,3.8178616,3.397093,-0.55015016,0.12364409,-0.58096445,0,0.017167486943549512
729,-0.2891464,3.1126273,0.04003775,-0.157665,-0.16339132,-0.15769981,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.10163954,2.389395,3.8178616,3.397093,-0.55015016,0.12364409,-0.58096445,0,0.005238393954300582
730,0.19074038,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.124812,-1.0406282,-0.3398862,-0.23474766,-0.5304397,-1.4092288,-1.2674314,-1.4092288,1.9143174,-0.1098013,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-1.1809354,0,0.0011357270822882379
731,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.06616451,-0.16867809,-0.3398862,-0.23474766,-0.09272651,0.33174324,0.109164245,0.33174324,1.9143174,-0.11942799,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.6189773,0,0.004361252319935053
732,0.19074038,3.1126273,0.04003775,-0.22326696,-0.6284777,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.3398862,-0.23474766,-0.14744064,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.11628885,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.019006386,0,0.002279189178748798
733,0.19074038,3.1126273,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,-0.065369435,-0.73489785,-0.6448814,-0.73489785,1.9143174,-0.11628885,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,0.019006386,0,0.7085510269349478
734,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.3398862,-0.23474766,-0.4757255,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.021905413,2.389395,3.8178616,3.397093,0.0066235214,0.12364409,-1.1809354,0,0.0014807514405097717
735,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.1599375,-0.19296996,-0.3398862,-0.23474766,-0.3936543,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.12005582,2.389395,3.8178616,3.397093,-0.66236144,0.12364409,-0.28097907,0,0.0028268671912125777
738,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.6284777,-0.22330233,-1.0179702,-0.2595713,0.06513112,-0.3398862,-0.23474766,0.044058856,0.486271,0.24271457,0.486271,1.9143174,-0.1175445,2.389395,3.8178616,3.397093,-0.5724211,0.12364409,0.6189773,0,0.004610581798630254
739,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.6284777,-0.22330233,-1.0179702,-0.2595713,0.06513112,-0.3398862,-0.23474766,0.044058856,0.486271,0.24271457,0.486271,1.9143174,-0.1175445,2.389395,3.8178616,3.397093,-0.5724211,0.12364409,0.6189773,0,0.004610581798630254
740,0.3507026,3.1126273,0.04003775,-0.22326696,-0.16339132,-0.22330233,-1.0179702,-1.3555429,-1.1141922,-0.3398862,-0.2024719,3.2995505,-0.49680832,-0.42092782,-0.49680832,1.9143174,1.0567026,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,1.818919,0,0.0010197584104153783
741,0.3507026,3.1126273,0.04003775,-0.25606793,-0.16339132,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.2024719,9.755819,0.5649174,0.3259267,0.5649174,1.9143174,1.0567026,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,2.7188754,0,0.9697375569678593
745,0.3507026,3.1126273,-1.304367,-0.22326696,-0.16339132,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.3398862,-0.2024719,2.670338,-0.7517945,-0.66440034,-0.7517945,1.9143174,1.0567026,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,1.218948,0,0.010352960837032367
746,-0.6090709,3.1126273,-1.304367,-0.22326696,-0.6284777,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.3398862,-0.23474766,0.18084422,-0.08191812,-0.17437336,-0.08191812,1.9143174,-0.10519723,2.389395,3.8178616,3.397093,-0.74716234,0.12364409,0.3189918,0,0.0011171889145304697
747,-0.6090709,3.1126273,-1.304367,-0.22326696,-0.6284777,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.3398862,-0.23474766,0.18084422,-0.08191812,-0.17437336,-0.08191812,1.9143174,-0.10519723,2.389395,3.8178616,3.397093,-0.74716234,0.12364409,0.3189918,0,0.0011171889145304697
748,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.1141922,-0.3398862,-0.21323049,-0.4757255,-1.0129249,-0.9058182,-1.0129249,1.9143174,-0.060830735,2.389395,3.8178616,3.397093,-0.3933969,0.12364409,-0.28097907,0,0.0003934582519128015
749,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,0.42170835,0.44879487,-0.3398862,-0.21323049,-0.31158307,-0.5473447,-0.45482904,-0.5473447,1.9143174,-0.060830735,2.389395,3.8178616,3.397093,-0.3933969,0.12364409,0.019006386,0,0.005296610698446864
753,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-1.1809354,0,0.38801249472744415
754,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-1.1809354,0,0.38801249472744415
755,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.2796629,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-1.1809354,0,0.0029290189956856934
756,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.2796629,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-1.1809354,0,0.0029290189956856934
757,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.2796629,-0.22330233,-1.0179702,0.5232656,0.9574234,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-1.1809354,0,0.010909518440948455
758,-0.2891464,3.1126273,1.3844424,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.004832,-1.002375,-0.3398862,-0.23474766,-0.5577968,-1.3666799,-1.2283937,-1.3666799,1.9143174,-0.12005582,2.389395,3.8178616,3.397093,-0.52959234,0.12364409,-1.1809354,0,0.0002395410491456851
759,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.17642866,-0.19724192,-0.3398862,-0.23474766,-0.22951186,-0.28652152,-0.2894321,-0.28652152,1.9143174,-0.09808184,2.389395,3.8178616,3.397093,-0.4289448,0.12364409,0.019006386,0,0.0026798210374268153
760,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.23474766,-0.5304397,-0.08667991,-0.1784826,-0.08667991,1.9143174,-0.123194955,2.389395,3.8178616,3.397093,2.2362878,0.12364409,-0.8809499,0,0.3674457736863854
761,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.23474766,-0.5304397,-0.08667991,-0.1784826,-0.08667991,1.9143174,-0.123194955,2.389395,3.8178616,3.397093,2.2362878,0.12364409,-0.8809499,0,0.3674457736863854
765,1.1505139,3.1126273,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.19601674,1.5760549,0.24679902,0.022870192,0.24679902,1.9143174,-0.07422439,2.389395,3.8178616,3.397093,-0.17240064,0.12364409,1.218948,0,0.8768360606943134
766,1.1505139,3.1126273,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.19601674,1.5760549,0.24679902,0.022870192,0.24679902,1.9143174,-0.07422439,2.389395,3.8178616,3.397093,-0.17240064,0.12364409,1.218948,0,0.8768360606943134
767,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.3398862,-0.23474766,1.1656989,0.8317312,0.651584,0.8317312,1.9143174,-0.091385014,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,1.818919,0,0.0019693450089849863
768,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.3398862,-0.23474766,1.1656989,0.8317312,0.651584,0.8317312,1.9143174,-0.091385014,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,1.818919,0,0.0019693450089849863
770,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.6284777,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.5577968,-1.2860367,-1.163673,-1.2860367,1.9143174,-0.123194955,2.389395,3.8178616,3.397093,-0.30474144,0.12364409,-1.1809354,0,0.003891936762040551
772,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.6284777,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.23474766,-0.5577968,-1.2860367,-1.163673,-1.2860367,1.9143174,-0.123194955,2.389395,3.8178616,3.397093,-0.30474144,0.12364409,-1.1809354,0,0.003589986224898536
773,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.5304397,-1.0072415,-0.89759976,-1.0072415,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,-0.5210266,0.12364409,-0.8809499,0,0.003339992815986915
774,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.25686893,-0.08253255,-0.17540067,-0.08253255,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,-0.5210266,0.12364409,0.019006386,0,0.004081425550717081
775,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.39593452,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.3398862,-0.23474766,0.044058856,0.8317312,0.651584,0.8317312,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,-0.5210266,0.12364409,0.3189918,0,0.001783807772095322
776,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.39593452,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.3398862,-0.23474766,0.044058856,0.8317312,0.651584,0.8317312,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,-0.5210266,0.12364409,0.3189918,0,0.001783807772095322
777,-0.12918413,3.1126273,1.3844424,-0.22326696,-0.74474937,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,0.481772,0.8317312,0.651584,0.8317312,1.9143174,-0.07987484,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,1.5189334,0,0.0024372983121586024
778,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.2597876,-0.3398862,-0.23474766,-0.44836843,0.16308367,-0.038768418,0.16308367,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,1.6992155,0.12364409,-0.28097907,0,0.00026901688058697315
779,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.2597876,-0.3398862,-0.23474766,-0.42101136,0.16308367,-0.038768418,0.16308367,1.9143174,-0.122985676,2.389395,3.8178616,3.397093,-0.1801098,0.12364409,0.019006386,0,0.0004951099301272466
782,-0.2891464,3.1126273,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.2024719,-0.44836843,-0.9193788,-0.82979727,-0.9193788,1.9143174,-0.115661025,2.389395,3.8178616,3.397093,0.008764959,0.12364409,-0.8809499,0,0.5944278037480492
783,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.6284777,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.5577968,-1.1943338,-1.0897068,-1.1943338,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,-0.049053844,0.12364409,-1.1809354,0,0.0036794965509615255
