"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r",
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,NB,LDF,5,F109,F117,F66,F65,F119,F37,F72,F2,F134,F34,F95,F120,F13,F94,F0-NA,F1,F16,F79,F71,F77,F11,F40,F41,F62,F9,F131,F18,F7,F126,F14,F12,F114,F84,F118,F105,F73,F67,F61,F137,F83,F116,F22,F107,F19,F103,F23,F128,F10,F101,F35,F5,F104,F45,F42,F3,F43,F6,F4,F46,F36,F108,F130,F8,F17,F64,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,NB,LDF,5,F22,F40,F84,F77,F41,F95,F66,F35,F42,F3,F120,F34,F137,F2,F18,F126,F67,F94,F134,F119,F6,F117,F128,F104,F8,F107,F131,F43,F10,F19,F72,F17,F79,F37,F71,F62,F9,F45,F36,F12,F4,F11,F116,F65,F1,F83,F103,F109,F7,F14,F23,F118,F13,F101,F61,F130,F73,F16,F114,F0-NA,F46,F105,F108,F64,F5,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,NB,LDF,5,F94,F12,F6,F67,F107,F62,F42,F22,F79,F66,F18,F41,F83,F72,F84,F126,F19,F34,F35,F45,F64,F116,F101,F120,F134,F36,F105,F7,F77,F43,F40,F73,F61,F9,F16,F95,F23,F8,F1,F109,F65,F137,F130,F17,F104,F10,F118,F71,F37,F46,F131,F119,F128,F2,F108,F3,F0-NA,F13,F11,F14,F114,F117,F5,F103,F4,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,NB,LDF,5,F79,F19,F131,F84,F23,F117,F6,F101,F66,F7,F35,F1,F17,F71,F42,F3,F120,F134,F65,F94,F61,F137,F11,F77,F41,F0-NA,F126,F2,F67,F16,F34,F64,F5,F114,F118,F103,F105,F73,F22,F36,F13,F119,F43,F107,F130,F83,F14,F72,F37,F62,F46,F104,F40,F4,F9,F109,F10,F45,F8,F108,F18,F95,F12,F128,F116,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,NB,LDF,5,F13,F61,F108,F41,F94,F117,F66,F5,F120,F77,F118,F103,F17,F10,F62,F126,F116,F84,F72,F79,F131,F134,F105,F64,F73,F137,F130,F23,F18,F14,F3,F34,F16,F2,F45,F128,F104,F0-NA,F11,F35,F107,F36,F119,F83,F37,F114,F1,F22,F8,F95,F43,F109,F42,F65,F67,F40,F7,F101,F19,F12,F46,F6,F9,F71,F4,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,NB,LDF,5,F46,F66,F126,F12,F40,F67,F114,F16,F37,F0-NA,F95,F36,F11,F134,F118,F35,F65,F130,F62,F79,F41,F84,F71,F3,F5,F72,F107,F103,F7,F108,F83,F128,F77,F120,F18,F117,F109,F101,F1,F2,F34,F14,F13,F22,F94,F8,F17,F119,F4,F42,F116,F10,F9,F19,F105,F43,F61,F64,F73,F137,F6,F45,F23,F104,F131,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,NB,LDF,5,F14,F41,F23,F7,F66,F13,F77,F4,F12,F16,F8,F19,F22,F119,F105,F134,F35,F3,F128,F72,F83,F5,F61,F6,F126,F37,F79,F95,F65,F2,F94,F120,F103,F107,F104,F62,F0-NA,F42,F46,F117,F18,F11,F40,F10,F64,F67,F101,F108,F17,F130,F45,F109,F114,F131,F116,F84,F137,F9,F1,F118,F43,F71,F36,F34,F73,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,NB,LDF,5,F41,F66,F2,F9,F101,F17,F71,F105,F77,F134,F43,F126,F19,F83,F120,F128,F94,F42,F61,F103,F8,F22,F0-NA,F45,F16,F79,F62,F130,F119,F108,F12,F35,F117,F46,F3,F11,F18,F4,F116,F114,F131,F14,F84,F107,F34,F118,F73,F67,F95,F72,F109,F7,F104,F6,F36,F13,F10,F23,F5,F40,F137,F1,F37,F64,F65,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,NB,LDF,5,F5,F1,F66,F34,F114,F6,F94,F41,F35,F101,F13,F117,F2,F104,F43,F79,F0-NA,F84,F126,F36,F64,F108,F109,F95,F8,F120,F7,F77,F11,F3,F128,F16,F18,F119,F130,F83,F37,F71,F14,F134,F62,F23,F42,F103,F116,F67,F22,F9,F73,F72,F131,F61,F19,F10,F45,F40,F46,F137,F12,F105,F107,F4,F118,F17,F65,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F102,F46,F84,F116,F2,F65,F101,F77,F17,F41,F66,F79,F134,F95,F13,F4,F109,F35,F67,F37,F120,F40,F1,F16,F107,F19,F72,F83,F6,F10,F108,F71,F128,F42,F117,F119,F11,F36,F137,F18,F105,F62,F8,F64,F73,F12,F14,F0-NA,F94,F45,F22,F34,F23,F7,F5,F9,F118,F3,F104,F114,F131,F103,F61,F130,F43,
