"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r","TN","FP","FN","TP","accuracy","precision","recall","F1","AUC","F_MEASURE","G_MEASURE","MCC",
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,40,LR,LDF,10,200.4,4.2,4.4,29.9,0.9640016743407284,0.87683284457478,0.8717201166180758,0.8742690058479532,0.9255832820933252,0.8742690058479532,0.9224601770728935,0.8532678329014557,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,41,LR,LDF,10,200.6,4.0,4.5,29.8,0.9644202595228129,0.8816568047337279,0.8688046647230322,0.8751835535976505,0.9246425155428024,0.8751835535976505,0.9212569908596774,0.8544692936042919,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,42,LR,LDF,10,200.4,4.2,4.6,29.7,0.9631645039765593,0.8761061946902655,0.8658892128279884,0.8709677419354839,0.922724943635991,0.8709677419354839,0.919185133363294,0.8495041109968552,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,43,LR,LDF,10,200.4,4.2,4.6,29.7,0.9631645039765593,0.8761061946902655,0.8658892128279884,0.8709677419354839,0.922724943635991,0.8709677419354839,0.919185133363294,0.8495041109968552,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,44,LR,LDF,10,200.4,4.2,4.6,29.7,0.9631645039765593,0.8761061946902655,0.8658892128279884,0.8709677419354839,0.922724943635991,0.8709677419354839,0.919185133363294,0.8495041109968552,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,45,LR,LDF,10,200.4,4.2,4.6,29.7,0.9631645039765593,0.8761061946902655,0.8658892128279884,0.8709677419354839,0.922724943635991,0.8709677419354839,0.919185133363294,0.8495041109968552,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,46,LR,LDF,10,200.4,4.2,4.6,29.7,0.9631645039765593,0.8761061946902655,0.8658892128279884,0.8709677419354839,0.922724943635991,0.8709677419354839,0.919185133363294,0.8495041109968552,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,47,LR,LDF,10,200.4,4.2,4.6,29.7,0.9631645039765593,0.8761061946902655,0.8658892128279884,0.8709677419354839,0.922724943635991,0.8709677419354839,0.919185133363294,0.8495041109968552,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,48,LR,LDF,10,200.4,4.2,4.6,29.7,0.9631645039765593,0.8761061946902655,0.8658892128279884,0.8709677419354839,0.922724943635991,0.8709677419354839,0.919185133363294,0.8495041109968552,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,49,LR,LDF,10,200.4,4.2,4.6,29.7,0.9631645039765593,0.8761061946902655,0.8658892128279884,0.8709677419354839,0.922724943635991,0.8709677419354839,0.919185133363294,0.8495041109968552,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,50,LR,LDF,10,200.4,4.2,4.6,29.7,0.9631645039765593,0.8761061946902655,0.8658892128279884,0.8709677419354839,0.922724943635991,0.8709677419354839,0.919185133363294,0.8495041109968552,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,51,LR,LDF,10,200.6,4.0,4.6,29.7,0.9640016743407284,0.8813056379821957,0.8658892128279884,0.873529411764706,0.9232127485140399,0.873529411764706,0.9196153489951533,0.8525905873228079,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,52,LR,LDF,10,200.5,4.1,4.6,29.7,0.9635830891586439,0.878698224852071,0.8658892128279884,0.8722466960352424,0.9229688460750154,0.8722466960352424,0.9194002981371447,0.8510441791012806,
